anio,detalle_gasto,pia,pim,certificado,comprometido,devengado,girado,ejecucion_pct_dev_pim,fuente,url,fecha_descarga
2021,VIAJES,13839050.0,6394863.0,6087894.97,5957906.31,5957906.31,5814740.67,93.17,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2021-Gasto-Devengado.csv,2026-09-08
2022,A OTRAS UNIDADES DEL GOBIERNO,0.0,816521.0,816520.28,816520.28,816520.28,816520.28,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",8505832.0,17805293.0,15977780.2,15969401.54,15968728.54,15968728.54,89.69,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ADQUISICION DE OTROS ACTIVOS FIJOS,0.0,628408.0,627415.54,627415.54,627415.54,627415.54,99.84,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ADQUISICION DE VEHICULOS,361741.0,641415.0,641414.0,641414.0,641414.0,641414.0,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,AL GOBIERNO LOCAL,650000.0,509473.0,461730.46,461334.96,461334.96,427772.82,90.55,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,AL GOBIERNO NACIONAL,216213.0,159343.0,122726.5,122674.9,122674.9,119718.9,76.99,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ALIMENTOS Y BEBIDAS,544736.0,581237.0,537557.38,532606.16,532606.16,529886.27,91.63,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ALQUILERES DE MUEBLES E INMUEBLES,8265676.0,6291629.0,6078359.52,6077359.52,6077359.52,6076328.05,96.59,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ASISTENCIA SOCIAL EN PENSIONES E INDEMNIZACIONES,119063.0,107928.0,104537.87,104537.87,104537.87,104537.87,96.86,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2286101.0,2128961.0,1934022.6,1861343.41,1861343.41,1858028.98,87.43,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,COMPRA DE OTROS BIENES,3483738.0,3215076.0,3096448.05,3095697.52,3095697.52,3040969.24,96.29,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,CONTRATO ADMINISTRATIVO DE SERVICIOS,372910417.0,398902664.0,397280080.4,395826184.24,395807535.98,395598978.99,99.22,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,EDIFICIOS O UNIDADES NO RESIDENCIALES,6457804.0,4269892.0,3696662.58,3696662.58,3696662.58,3696662.58,86.58,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ENSERES,723913.0,174592.0,160674.07,159583.78,159583.78,159483.78,91.4,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,ENTREGA DE BIENES Y SERVICIOS,26067163.0,23934780.0,23476345.28,23110695.21,23110695.21,23107984.76,96.56,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,GASTOS VARIABLES Y OCASIONALES,7597237.0,8017756.0,7617149.66,7554579.91,7554579.91,7554579.91,94.22,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,LOCACIÓN DE SERVICIOS RELACIONADAS AL ROL DE LA ENTIDAD,86931631.0,72429698.0,71145996.98,71116072.98,71116072.98,71111072.98,98.19,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,MATERIALES Y  UTILES,10848607.0,9684157.0,9226628.74,9194312.33,9177306.19,9157357.47,94.77,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,MATERIALES Y UTILES DE ENSEÑANZA,2323987.0,686428.0,640817.65,639600.98,639600.98,639500.98,93.18,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,OBLIGACIONES DEL EMPLEADOR,2594995.0,2516962.0,2438290.64,2385135.64,2385135.64,2385135.64,94.76,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,895750.0,1529026.0,1203393.06,1203393.06,1203393.06,1203393.06,78.7,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,PAGO DE SENTENCIAS JUDICIALES Y LAUDOS ARBITRALES,0.0,1891124.0,1875191.49,1875191.49,1875191.49,1873217.01,99.16,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,PENSIONES,7101923.0,7769911.0,7641986.59,7628720.03,7628720.03,7628704.78,98.18,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,PERSONAL ADMINISTRATIVO,35454869.0,32228306.0,31637315.25,31532082.55,31527582.55,31527082.59,97.83,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,PRESTACIONES DE SALUD Y OTROS BENEFICIOS,3691961.0,3290160.0,3269167.73,3268414.86,3268414.86,3268414.86,99.34,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,REPUESTOS Y ACCESORIOS,183247.0,316701.0,274468.8,274221.3,274221.3,274036.7,86.59,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,RETRIBUCIONES EN BIENES O SERVICIOS,2695780.0,2217754.0,2210574.57,2020211.62,2020211.62,2020211.62,91.09,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",2927471.0,6195474.0,5534340.93,5533951.93,5533618.52,5530626.52,89.32,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",1175153.0,1745437.0,1671725.29,1670718.86,1670718.86,1670221.11,95.72,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",10315583.0,11418864.0,10631894.89,10578804.5,10578804.5,10576746.1,92.64,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA",15480646.0,15869764.0,15674848.96,15672944.24,15672944.24,15672657.87,98.76,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,SERVICIOS PROFESIONALES Y TECNICOS,37197727.0,21365717.0,19505421.4,19478578.25,19474527.29,19291445.7,91.15,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,SUBVENCIONES FINANCIERAS,36810466.0,62422237.0,62389496.11,62252296.11,62250088.11,62250088.11,99.72,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,SUMINISTROS MEDICOS,6338563.0,783705.0,704539.21,699178.33,699178.33,697668.33,89.21,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,90910.0,613454.0,460302.88,450559.74,450559.74,450397.74,73.45,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,"SUMINISTROS PARA USO AGROPECUARIO, FORESTAL Y VETERINARIO",0.0,60.0,60.0,60.0,60.0,60.0,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO.,0.0,0.0,0.0,0.0,0.0,0.0,,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,VESTUARIOS Y TEXTILES,3636534.0,4829809.0,4697974.76,4695382.38,4695382.38,4695182.38,97.22,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2022,VIAJES,8524612.0,13286475.0,12105097.88,12062763.71,12062763.71,11823637.65,90.79,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2022-Gasto-Devengado.csv,2026-09-08
2023,A OTRAS UNIDADES DEL GOBIERNO,0.0,751939.0,751938.03,751938.03,751938.03,751938.03,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",4700601.0,19167496.0,18253179.81,18157247.84,18109647.44,18109647.44,94.48,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ADQUISICION DE OTROS ACTIVOS FIJOS,1602095.0,1896274.0,1896198.3,1896198.3,1896198.3,1896198.3,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ADQUISICION DE VEHICULOS,950000.0,2279827.0,2265712.01,2265712.01,2265712.01,2265712.01,99.38,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,AL GOBIERNO LOCAL,175000.0,427719.0,408471.62,404470.69,404470.69,398148.08,94.56,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,AL GOBIERNO NACIONAL,404660.0,224746.0,215874.96,215443.01,213958.01,213484.69,95.2,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ALIMENTOS Y BEBIDAS,747663.0,2035612.0,1912248.29,1908021.99,1908021.99,1901032.94,93.73,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ALQUILERES DE MUEBLES E INMUEBLES,6613350.0,10620314.0,10526833.02,10467292.61,10467292.61,10433211.96,98.56,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ASISTENCIA SOCIAL EN PENSIONES E INDEMNIZACIONES,107928.0,92928.0,91722.6,91722.6,91722.6,91722.6,98.7,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2671479.0,2046395.0,1941284.12,1899634.41,1899634.41,1895248.99,92.83,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,COMPRA DE OTROS BIENES,4935094.0,4491667.0,4458882.39,4457376.79,4457376.79,4420060.77,99.24,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,CONTRATO ADMINISTRATIVO DE SERVICIOS,356732415.0,409963328.0,403749515.15,403435209.42,403434443.8,403219761.57,98.41,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,EDIFICIOS O UNIDADES NO RESIDENCIALES,8502919.0,4068475.0,4012954.29,3896782.55,3896782.55,3896782.55,95.78,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ENSERES,1171061.0,164253.0,163819.65,163053.65,163053.65,161988.15,99.27,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,ENTREGA DE BIENES Y SERVICIOS,32606291.0,26503625.0,25719009.51,25461854.45,25461854.45,25461844.35,96.07,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,GASTOS POR IMPLEMENTACIÓN DE LA NEGOCIACIÓN COLECTIVA,6036641.0,4241.0,0.0,0.0,0.0,0.0,0.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,GASTOS VARIABLES Y OCASIONALES,8060341.0,8286830.0,8038544.64,8002175.89,8002175.89,8002175.89,96.56,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,INVERSIONES INTANGIBLES,0.0,549429.0,549426.06,549426.06,549426.06,549426.06,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,LOCACIÓN DE SERVICIOS RELACIONADAS AL ROL DE LA ENTIDAD,68746616.0,92392551.0,92001784.32,91937859.32,91937859.32,91929859.32,99.51,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,MATERIALES Y  UTILES,12961914.0,7938313.0,7834610.97,7790828.27,7790529.61,7743858.55,98.14,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,MATERIALES Y UTILES DE ENSEÑANZA,1458605.0,1304191.0,1274987.19,1272091.57,1272091.57,1271078.39,97.54,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,OBLIGACIONES DEL EMPLEADOR,2648819.0,2553586.0,2313426.81,2278214.08,2278214.08,2278214.08,89.22,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,OTRAS ESTRUCTURAS,0.0,0.0,0.0,0.0,0.0,0.0,,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,4850313.0,1500123.0,1492121.67,1410412.27,1410412.27,1410412.27,94.02,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,PAGO DE SENTENCIAS JUDICIALES Y LAUDOS ARBITRALES,0.0,3396186.0,3385971.04,3385971.04,3344312.85,3344312.85,98.47,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,PENSIONES,7006238.0,7655678.0,7520772.65,7520772.65,7520772.65,7520772.65,98.24,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,PERSONAL ADMINISTRATIVO,37066040.0,31022805.0,30439366.96,30437909.32,30437909.32,30417969.51,98.11,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,PRESTACIONES DE SALUD Y OTROS BENEFICIOS,3888892.0,3130595.0,3111552.97,3111552.97,3111552.97,3111552.97,99.39,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,REPUESTOS Y ACCESORIOS,155492.0,292262.0,268327.3,267980.25,267980.25,266531.3,91.69,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,RETRIBUCIONES EN BIENES O SERVICIOS,2957614.0,2085852.0,2081395.53,2065063.67,1973013.67,1971645.78,94.59,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",6379431.0,12902636.0,12570544.0,12537890.19,12537890.19,12533999.19,97.17,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",1515313.0,763908.0,758512.28,748483.82,748483.82,744919.75,97.98,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",11860741.0,12592667.0,12022049.03,11890025.07,11888238.45,11863432.32,94.41,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA",15030533.0,18303937.0,18284958.31,18257735.45,18257735.45,18257735.45,99.75,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,SERVICIOS PROFESIONALES Y TECNICOS,31870335.0,21884798.0,20729495.41,20597395.87,20597395.87,20499032.37,94.12,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,SUBVENCIONES FINANCIERAS,121479880.0,128189406.0,128163462.71,128096164.71,128092155.21,128089755.21,99.92,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,SUMINISTROS MEDICOS,4340614.0,516331.0,504687.14,493111.32,493111.32,480470.93,95.5,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,373079.0,954908.0,779553.95,763685.91,763685.91,761383.21,79.97,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,"SUMINISTROS PARA USO AGROPECUARIO, FORESTAL Y VETERINARIO",0.0,2135.0,2134.2,2134.2,2134.2,2134.2,99.96,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,VESTUARIOS Y TEXTILES,4415478.0,3380304.0,3341446.51,3339492.67,3339492.67,3337309.93,98.79,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2023,VIAJES,14521181.0,14722422.0,14285583.75,14105411.34,14105411.34,13911495.61,95.81,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2023-Gasto-Devengado.csv,2026-09-08
2024,A ORGANISMOS INTERNACIONALES,100000.0,0.0,0.0,0.0,0.0,0.0,,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,A OTRAS UNIDADES DEL GOBIERNO,0.0,470777.0,470776.5,470776.5,470776.5,470776.5,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",13114227.0,21610083.0,20516830.59,19999921.03,19999921.03,19999921.03,92.55,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ADQUISICION DE OTROS ACTIVOS FIJOS,0.0,873775.0,871634.81,851454.91,851454.91,851454.91,97.45,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ADQUISICION DE VEHICULOS,250000.0,3254329.0,3225462.4,3225462.4,3225462.4,3225462.4,99.11,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,AL GOBIERNO LOCAL,0.0,459094.0,450588.74,450316.61,450316.61,445149.51,98.09,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,AL GOBIERNO NACIONAL,320396.0,51901.0,51898.57,40689.77,40689.77,40389.4,78.4,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,AL GOBIERNO REGIONAL,40000.0,0.0,0.0,0.0,0.0,0.0,,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ALIMENTOS Y BEBIDAS,1013166.0,1299861.0,1228593.11,1210493.7,1210493.7,1201891.98,93.12,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ALQUILERES DE MUEBLES E INMUEBLES,8697464.0,13279985.0,13195597.44,13194279.44,13194279.44,13186236.44,99.35,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ASISTENCIA SOCIAL EN PENSIONES E INDEMNIZACIONES,0.0,78080.0,78080.0,78078.6,78078.6,78078.6,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
